      Date : 30.Aug.2019                                Time : 9:44:52 AM

                            Input Data : PV
                            Controller : Proportional Control
                            Set Point  : 15.00
                                    kp : 3.00

     TIME (Sec)        PV (CM)     PV (Volts)      CP (in %)     Error(in%)     
          86.58          13.43           2.69          68.82           6.27
          86.70          13.43           2.69          68.82           6.27
          86.83          13.43           2.69          68.82           6.27
          86.95          13.43           2.69          68.82           6.27
          87.08          13.43           2.69          68.82           6.27
          87.20          13.43           2.69          68.82           6.27
          87.33          13.43           2.69          68.82           6.27
          87.45          13.43           2.69          68.82           6.27
          87.58          13.43           2.69          68.82           6.27
          87.70          13.43           2.69          68.82           6.27
          87.83          13.43           2.69          68.82           6.27
          87.95          13.43           2.69          68.82           6.27
          88.08          13.43           2.69          68.82           6.27
          88.20          13.43           2.69          68.82           6.27
          88.33          13.43           2.69          68.82           6.27
          88.45          13.43           2.69          68.82           6.27
          88.58          13.43           2.69          68.82           6.27
          88.70          13.43           2.69          68.82           6.27
          88.83          13.43           2.69          68.82           6.27
          88.95          13.43           2.69          68.82           6.27
          89.07          13.43           2.69          68.82           6.27
          89.20          13.43           2.69          68.82           6.27
          89.32          13.43           2.69          68.82           6.27
          89.45          13.43           2.69          68.82           6.27
          89.57          13.43           2.69          68.82           6.27
          89.70          13.43           2.69          68.82           6.27
          89.82          13.43           2.69          68.82           6.27
          89.95          13.43           2.69          68.82           6.27
          90.07          13.43           2.69          68.82           6.27
          90.20          13.43           2.69          68.82           6.27
          90.32          13.43           2.69          68.82           6.27
          90.45          13.43           2.69          68.82           6.27
          90.57          13.43           2.69          68.82           6.27
          90.70          13.43           2.69          68.82           6.27
          90.82          13.43           2.69          68.82           6.27
          90.95          13.43           2.69          68.82           6.27
          91.07          13.43           2.69          68.82           6.27
          91.20          13.43           2.69          68.82           6.27
          91.32          13.43           2.69          68.82           6.27
          91.45          13.43           2.69          68.82           6.27
          91.57          13.43           2.69          68.82           6.27
          91.70          13.43           2.69          68.82           6.27
          91.82          13.43           2.69          68.82           6.27
          91.95          13.43           2.69          68.82           6.27
          92.07          13.43           2.69          68.82           6.27
          92.20          13.43           2.69          68.82           6.27
          92.32          13.43           2.69          68.82           6.27
          92.45          13.43           2.69          68.82           6.27
          92.57          13.43           2.69          68.82           6.27
          92.70          13.43           2.69          68.82           6.27
          92.82          13.43           2.69          68.82           6.27
          92.95          13.43           2.69          68.82           6.27
          93.07          13.43           2.69          68.82           6.27
          93.20          13.43           2.69          68.82           6.27
          93.32          13.43           2.69          68.82           6.27
          93.45          13.43           2.69          68.82           6.27
          93.57          13.43           2.69          68.82           6.27
          93.71          13.43           2.69          68.82           6.27
          93.85          13.43           2.69          68.82           6.27
          93.99          13.43           2.69          68.82           6.27
          94.11          13.43           2.69          68.82           6.27
          94.26          13.43           2.69          68.82           6.27
          94.39          13.43           2.69          68.82           6.27
          94.54          13.43           2.69          68.82           6.27
          94.66          13.43           2.69          68.82           6.27
          94.82          13.43           2.69          68.82           6.27
          94.94          13.43           2.69          68.82           6.27
          95.07          13.43           2.69          68.82           6.27
          95.21          13.43           2.69          68.82           6.27
          95.35          13.43           2.69          68.82           6.27
          95.49          13.43           2.69          68.82           6.27
          95.61          13.43           2.69          68.82           6.27
          95.74          13.43           2.69          68.82           6.27
          95.88          13.43           2.69          68.82           6.27
          96.02          13.43           2.69          68.82           6.27
          96.14          13.43           2.69          68.82           6.27
          96.27          13.43           2.69          68.82           6.27
          96.39          13.43           2.69          68.82           6.27
          96.52          13.43           2.69          68.82           6.27
          96.64          13.43           2.69          68.82           6.27
          96.77          13.43           2.69          68.82           6.27
          96.89          13.43           2.69          68.82           6.27
          97.02          13.43           2.69          68.82           6.27
          97.14          13.43           2.69          68.82           6.27
          97.27          13.43           2.69          68.82           6.27
          97.39          13.43           2.69          68.82           6.27
          97.52          13.43           2.69          68.82           6.27
          97.64          13.43           2.69          68.82           6.27
          97.77          13.43           2.69          68.82           6.27
          97.89          13.43           2.69          68.82           6.27
          98.02          13.43           2.69          68.82           6.27
          98.14          13.43           2.69          68.82           6.27
          98.27          13.43           2.69          68.82           6.27
          98.39          13.43           2.69          68.82           6.27
          98.52          13.43           2.69          68.82           6.27
          98.64          13.43           2.69          68.82           6.27
          98.77          13.43           2.69          68.82           6.27
          98.89          13.43           2.69          68.82           6.27
          99.02          13.43           2.69          68.82           6.27
          99.14          13.43           2.69          68.82           6.27
          99.26          13.43           2.69          68.82           6.27
          99.39          13.43           2.69          68.82           6.27
          99.51          13.43           2.69          68.82           6.27
          99.64          13.43           2.69          68.82           6.27
          99.76          13.43           2.69          68.82           6.27
          99.89          13.43           2.69          68.82           6.27
         100.01          13.43           2.69          68.82           6.27
         100.14          13.43           2.69          68.82           6.27
         100.26          13.43           2.69          68.82           6.27
         100.40          13.43           2.69          68.82           6.27
         100.53          13.43           2.69          68.82           6.27
         100.65          13.43           2.69          68.82           6.27
         100.78          13.43           2.69          68.82           6.27
         100.90          13.43           2.69          68.82           6.27
         101.03          13.43           2.69          68.82           6.27
         101.15          13.43           2.69          68.82           6.27
         101.28          13.43           2.69          68.82           6.27
         101.40          13.43           2.69          68.82           6.27
         101.52          13.43           2.69          68.82           6.27
         101.65          13.43           2.69          68.82           6.27
         101.77          13.43           2.69          68.82           6.27
         101.90          13.43           2.69          68.82           6.27
         102.02          13.43           2.69          68.82           6.27
         102.15          13.43           2.69          68.82           6.27
         102.27          13.43           2.69          68.82           6.27
         102.40          13.43           2.69          68.82           6.27
         102.52          13.43           2.69          68.82           6.27
         102.65          13.33           2.67          70.00           6.67
         102.77          13.33           2.67          70.00           6.67
         102.90          13.43           2.69          68.82           6.27
         103.02          13.33           2.67          70.00           6.67
         103.16          13.33           2.67          70.00           6.67
         103.29          13.33           2.67          70.00           6.67
         103.41          13.33           2.67          70.00           6.67
         103.54          13.33           2.67          70.00           6.67
         103.66          13.33           2.67          70.00           6.67
         103.80          13.33           2.67          70.00           6.67
         103.93          13.33           2.67          70.00           6.67
         104.07          13.33           2.67          70.00           6.67
         104.21          13.33           2.67          70.00           6.67
         104.33          13.33           2.67          70.00           6.67
         104.46          13.33           2.67          70.00           6.67
         104.58          13.33           2.67          70.00           6.67
         104.71          13.33           2.67          70.00           6.67
         104.83          13.33           2.67          70.00           6.67
         104.96          13.33           2.67          70.00           6.67
         105.08          13.33           2.67          70.00           6.67
         105.21          13.33           2.67          70.00           6.67
         105.33          13.33           2.67          70.00           6.67
         105.46          13.33           2.67          70.00           6.67
         105.58          13.33           2.67          70.00           6.67
         105.71          13.33           2.67          70.00           6.67
         105.83          13.33           2.67          70.00           6.67
         105.96          13.33           2.67          70.00           6.67
         106.08          13.33           2.67          70.00           6.67
         106.20          13.33           2.67          70.00           6.67
         106.33          13.33           2.67          70.00           6.67
         106.45          13.33           2.67          70.00           6.67
         106.58          13.33           2.67          70.00           6.67
         106.70          13.33           2.67          70.00           6.67
         106.83          13.33           2.67          70.00           6.67
         106.95          13.33           2.67          70.00           6.67
         107.08          13.33           2.67          70.00           6.67
         107.20          13.33           2.67          70.00           6.67
         107.33          13.33           2.67          70.00           6.67
         107.45          13.33           2.67          70.00           6.67
         107.58          13.33           2.67          70.00           6.67
         107.70          13.33           2.67          70.00           6.67
         107.83          13.33           2.67          70.00           6.67
         107.95          13.33           2.67          70.00           6.67
         108.08          13.33           2.67          70.00           6.67
         108.20          13.33           2.67          70.00           6.67
         108.33          13.33           2.67          70.00           6.67
         108.45          13.33           2.67          70.00           6.67
         108.57          13.33           2.67          70.00           6.67
         108.70          13.33           2.67          70.00           6.67
         108.82          13.33           2.67          70.00           6.67
         108.95          13.33           2.67          70.00           6.67
         109.07          13.33           2.67          70.00           6.67
         109.20          13.33           2.67          70.00           6.67
         109.32          13.33           2.67          70.00           6.67
         109.45          13.33           2.67          70.00           6.67
         109.57          13.33           2.67          70.00           6.67
         109.70          13.33           2.67          70.00           6.67
         109.82          13.33           2.67          70.00           6.67
         109.95          13.33           2.67          70.00           6.67
         110.07          13.33           2.67          70.00           6.67
         110.20          13.33           2.67          70.00           6.67
         110.32          13.33           2.67          70.00           6.67
         110.45          13.33           2.67          70.00           6.67
         110.57          13.33           2.67          70.00           6.67
         110.70          13.33           2.67          70.00           6.67
         110.82          13.33           2.67          70.00           6.67
         110.95          13.33           2.67          70.00           6.67
         111.07          13.33           2.67          70.00           6.67
         111.20          13.33           2.67          70.00           6.67
         111.32          13.33           2.67          70.00           6.67
         111.45          13.33           2.67          70.00           6.67
         111.57          13.33           2.67          70.00           6.67
         111.70          13.33           2.67          70.00           6.67
         111.82          13.33           2.67          70.00           6.67
         111.95          13.33           2.67          70.00           6.67
         112.07          13.33           2.67          70.00           6.67
         112.20          13.33           2.67          70.00           6.67
         112.32          13.33           2.67          70.00           6.67
         112.45          13.33           2.67          70.00           6.67
         112.57          13.33           2.67          70.00           6.67
         112.70          13.33           2.67          70.00           6.67
         112.82          13.33           2.67          70.00           6.67
         112.95          13.33           2.67          70.00           6.67
         113.07          13.33           2.67          70.00           6.67
         113.20          13.33           2.67          70.00           6.67
         113.32          13.33           2.67          70.00           6.67
         113.45          13.33           2.67          70.00           6.67
         113.57          13.33           2.67          70.00           6.67
         113.69          13.33           2.67          70.00           6.67
         113.82          13.33           2.67          70.00           6.67
         113.94          13.33           2.67          70.00           6.67
         114.07          13.33           2.67          70.00           6.67
         114.19          13.33           2.67          70.00           6.67
         114.32          13.33           2.67          70.00           6.67
         114.44          13.33           2.67          70.00           6.67
         114.57          13.33           2.67          70.00           6.67
         114.69          13.33           2.67          70.00           6.67
         114.82          13.33           2.67          70.00           6.67
         114.94          13.33           2.67          70.00           6.67
         115.07          13.33           2.67          70.00           6.67
         115.19          13.33           2.67          70.00           6.67
         115.32          13.33           2.67          70.00           6.67
         115.44          13.33           2.67          70.00           6.67
         115.57          13.33           2.67          70.00           6.67
         115.69          13.33           2.67          70.00           6.67
         115.82          13.33           2.67          70.00           6.67
         115.95          13.33           2.67          70.00           6.67
         116.10          13.33           2.67          70.00           6.67
         116.23          13.33           2.67          70.00           6.67
         116.38          13.33           2.67          70.00           6.67
         116.52          13.33           2.67          70.00           6.67
         116.66          13.33           2.67          70.00           6.67
         116.78          13.33           2.67          70.00           6.67
         116.92          13.33           2.67          70.00           6.67
         117.06          13.33           2.67          70.00           6.67
         117.20          13.33           2.67          70.00           6.67
         117.33          13.33           2.67          70.00           6.67
         117.45          13.33           2.67          70.00           6.67
         117.58          13.33           2.67          70.00           6.67
         117.70          13.33           2.67          70.00           6.67
         117.83          13.33           2.67          70.00           6.67
         117.95          13.33           2.67          70.00           6.67
         118.08          13.33           2.67          70.00           6.67
         118.20          13.33           2.67          70.00           6.67
         118.32          13.33           2.67          70.00           6.67
         118.45          13.33           2.67          70.00           6.67
         118.57          13.33           2.67          70.00           6.67
         118.70          13.33           2.67          70.00           6.67
         118.82          13.33           2.67          70.00           6.67
         118.95          13.33           2.67          70.00           6.67
         119.07          13.33           2.67          70.00           6.67
         119.20          13.33           2.67          70.00           6.67
         119.32          13.33           2.67          70.00           6.67
         119.45          13.33           2.67          70.00           6.67
         119.57          13.33           2.67          70.00           6.67
         119.70          13.33           2.67          70.00           6.67
         119.82          13.33           2.67          70.00           6.67
         119.95          13.33           2.67          70.00           6.67
         120.07          13.33           2.67          70.00           6.67
         120.20          13.33           2.67          70.00           6.67
         120.32          13.33           2.67          70.00           6.67
         120.45          13.33           2.67          70.00           6.67
         120.57          13.33           2.67          70.00           6.67
         120.70          13.33           2.67          70.00           6.67
         120.82          13.33           2.67          70.00           6.67
         120.95          13.33           2.67          70.00           6.67
         121.07          13.33           2.67          70.00           6.67
         121.20          13.33           2.67          70.00           6.67
         121.32          13.33           2.67          70.00           6.67
         121.45          13.33           2.67          70.00           6.67
         121.57          13.33           2.67          70.00           6.67
         121.70          13.33           2.67          70.00           6.67
         121.82          13.33           2.67          70.00           6.67
         121.95          13.33           2.67          70.00           6.67
         122.07          13.33           2.67          70.00           6.67
         122.20          13.33           2.67          70.00           6.67
         122.32          13.33           2.67          70.00           6.67
         122.45          13.33           2.67          70.00           6.67
         122.57          13.33           2.67          70.00           6.67
         122.71          13.33           2.67          70.00           6.67
         122.84          13.33           2.67          70.00           6.67
         122.96          13.33           2.67          70.00           6.67
         123.08          13.33           2.67          70.00           6.67
         123.21          13.33           2.67          70.00           6.67
         123.33          13.33           2.67          70.00           6.67
         123.46          13.33           2.67          70.00           6.67
         123.58          13.33           2.67          70.00           6.67
         123.71          13.33           2.67          70.00           6.67
         123.83          13.33           2.67          70.00           6.67
         123.96          13.33           2.67          70.00           6.67
         124.08          13.33           2.67          70.00           6.67
         124.21          13.33           2.67          70.00           6.67
         124.33          13.33           2.67          70.00           6.67
         124.46          13.33           2.67          70.00           6.67
         124.58          13.33           2.67          70.00           6.67
         124.71          13.33           2.67          70.00           6.67
         124.83          13.33           2.67          70.00           6.67
         124.96          13.33           2.67          70.00           6.67
         125.08          13.33           2.67          70.00           6.67
         125.21          13.33           2.67          70.00           6.67
         125.33          13.33           2.67          70.00           6.67
         125.46          13.33           2.67          70.00           6.67
         125.58          13.33           2.67          70.00           6.67
         125.70          13.33           2.67          70.00           6.67
         125.83          13.33           2.67          70.00           6.67
         125.95          13.33           2.67          70.00           6.67
         126.08          13.33           2.67          70.00           6.67
         126.20          13.33           2.67          70.00           6.67
         126.33          13.33           2.67          70.00           6.67
         126.45          13.33           2.67          70.00           6.67
         126.58          13.33           2.67          70.00           6.67
         126.70          13.33           2.67          70.00           6.67
         126.83          13.33           2.67          70.00           6.67
         126.95          13.33           2.67          70.00           6.67
         127.08          13.33           2.67          70.00           6.67
         127.20          13.33           2.67          70.00           6.67
         127.34          13.33           2.67          70.00           6.67
         127.48          13.33           2.67          70.00           6.67
         127.61          13.33           2.67          70.00           6.67
         127.73          13.33           2.67          70.00           6.67
         127.88          13.33           2.67          70.00           6.67
         128.02          13.33           2.67          70.00           6.67
         128.15          13.33           2.67          70.00           6.67
         128.31          13.33           2.67          70.00           6.67
         128.43          13.33           2.67          70.00           6.67
         128.56          13.33           2.67          70.00           6.67
         128.68          13.33           2.67          70.00           6.67
         128.81          13.33           2.67          70.00           6.67
         128.95          13.33           2.67          70.00           6.67
         129.07          13.33           2.67          70.00           6.67
         129.21          13.33           2.67          70.00           6.67
         129.34          13.33           2.67          70.00           6.67
         129.46          13.33           2.67          70.00           6.67
         129.59          13.33           2.67          70.00           6.67
         129.71          13.33           2.67          70.00           6.67
         129.86          13.33           2.67          70.00           6.67
         129.98          13.33           2.67          70.00           6.67
         130.12          13.33           2.67          70.00           6.67
         130.26          13.33           2.67          70.00           6.67
         130.39          13.33           2.67          70.00           6.67
         130.51          13.33           2.67          70.00           6.67
         130.64          13.33           2.67          70.00           6.67
         130.76          13.33           2.67          70.00           6.67
         130.90          13.33           2.67          70.00           6.67
         131.04          13.33           2.67          70.00           6.67
         131.16          13.33           2.67          70.00           6.67
         131.29          13.33           2.67          70.00           6.67
         131.41          13.33           2.67          70.00           6.67
         131.54          13.33           2.67          70.00           6.67
         131.66          13.33           2.67          70.00           6.67
         131.79          13.33           2.67          70.00           6.67
         131.91          13.33           2.67          70.00           6.67
         132.04          13.33           2.67          70.00           6.67
         132.16          13.33           2.67          70.00           6.67
         132.29          13.33           2.67          70.00           6.67
         132.41          13.33           2.67          70.00           6.67
         132.54          13.33           2.67          70.00           6.67
         132.66          13.33           2.67          70.00           6.67
         132.79          13.33           2.67          70.00           6.67
         132.91          13.33           2.67          70.00           6.67
         133.04          13.33           2.67          70.00           6.67
         133.16          13.33           2.67          70.00           6.67
         133.29          13.33           2.67          70.00           6.67
         133.41          13.33           2.67          70.00           6.67
         133.54          13.33           2.67          70.00           6.67
         133.66          13.43           2.69          68.82           6.27
         133.79          13.33           2.67          70.00           6.67
         133.91          13.33           2.67          70.00           6.67
         134.04          13.43           2.69          68.82           6.27
         134.16          13.43           2.69          68.82           6.27
         134.29          13.33           2.67          70.00           6.67
         134.43          13.43           2.69          68.82           6.27
         134.57          13.33           2.67          70.00           6.67
         134.69          13.33           2.67          70.00           6.67
         134.82          13.33           2.67          70.00           6.67
         134.94          13.33           2.67          70.00           6.67
         135.07          13.43           2.69          68.82           6.27
         135.19          13.43           2.69          68.82           6.27
         135.32          13.43           2.69          68.82           6.27
         135.44          13.43           2.69          68.82           6.27
         135.56          13.43           2.69          68.82           6.27
         135.69          13.43           2.69          68.82           6.27
         135.81          13.43           2.69          68.82           6.27
         135.94          13.43           2.69          68.82           6.27
         136.06          13.43           2.69          68.82           6.27
         136.19          13.43           2.69          68.82           6.27
         136.31          13.43           2.69          68.82           6.27
         136.44          13.43           2.69          68.82           6.27
         136.56          13.43           2.69          68.82           6.27
         136.69          13.43           2.69          68.82           6.27
         136.81          13.43           2.69          68.82           6.27
         136.94          13.43           2.69          68.82           6.27
         137.06          13.43           2.69          68.82           6.27
         137.19          13.43           2.69          68.82           6.27
         137.31          13.43           2.69          68.82           6.27
         137.45          13.43           2.69          68.82           6.27
         137.59          13.43           2.69          68.82           6.27
         137.72          13.43           2.69          68.82           6.27
         137.84          13.43           2.69          68.82           6.27
         137.97          13.43           2.69          68.82           6.27
         138.09          13.43           2.69          68.82           6.27
         138.21          13.43           2.69          68.82           6.27
         138.34          13.43           2.69          68.82           6.27
         138.46          13.43           2.69          68.82           6.27
         138.59          13.43           2.69          68.82           6.27
         138.71          13.43           2.69          68.82           6.27
         138.84          13.43           2.69          68.82           6.27
         138.96          13.43           2.69          68.82           6.27
         139.09          13.43           2.69          68.82           6.27
         139.21          13.43           2.69          68.82           6.27
         139.34          13.43           2.69          68.82           6.27
         139.50          13.43           2.69          68.82           6.27
         139.64          13.43           2.69          68.82           6.27
         139.78          13.43           2.69          68.82           6.27
         139.92          13.43           2.69          68.82           6.27
         140.04          13.43           2.69          68.82           6.27
         140.16          13.43           2.69          68.82           6.27
         140.29          13.43           2.69          68.82           6.27
         140.41          13.43           2.69          68.82           6.27
         140.54          13.43           2.69          68.82           6.27
         140.68          13.43           2.69          68.82           6.27
         140.80          13.43           2.69          68.82           6.27
         140.95          13.43           2.69          68.82           6.27
         141.07          13.43           2.69          68.82           6.27
         141.20          13.43           2.69          68.82           6.27
         141.32          13.43           2.69          68.82           6.27
         141.45          13.43           2.69          68.82           6.27
         141.57          13.43           2.69          68.82           6.27
         141.70          13.43           2.69          68.82           6.27
         141.82          13.43           2.69          68.82           6.27
         141.95          13.43           2.69          68.82           6.27
         142.07          13.43           2.69          68.82           6.27
         142.20          13.43           2.69          68.82           6.27
         142.32          13.43           2.69          68.82           6.27
         142.45          13.43           2.69          68.82           6.27
         142.57          13.43           2.69          68.82           6.27
         142.70          13.43           2.69          68.82           6.27
         142.82          13.43           2.69          68.82           6.27
         142.94          13.43           2.69          68.82           6.27
         143.07          13.43           2.69          68.82           6.27
         143.19          13.43           2.69          68.82           6.27
         143.32          13.43           2.69          68.82           6.27
         143.44          13.43           2.69          68.82           6.27
         143.57          13.43           2.69          68.82           6.27
         143.69          13.43           2.69          68.82           6.27
         143.82          13.43           2.69          68.82           6.27
         143.94          13.43           2.69          68.82           6.27
         144.07          13.43           2.69          68.82           6.27
         144.19          13.43           2.69          68.82           6.27
         144.32          13.43           2.69          68.82           6.27
         144.44          13.43           2.69          68.82           6.27
         144.57          13.43           2.69          68.82           6.27
         144.69          13.43           2.69          68.82           6.27
         144.82          13.43           2.69          68.82           6.27
         144.94          13.43           2.69          68.82           6.27
         145.07          13.43           2.69          68.82           6.27
         145.19          13.43           2.69          68.82           6.27
         145.31          13.43           2.69          68.82           6.27
         145.44          13.43           2.69          68.82           6.27
         145.56          13.43           2.69          68.82           6.27
         145.69          13.43           2.69          68.82           6.27
         145.81          13.43           2.69          68.82           6.27
         145.94          13.43           2.69          68.82           6.27
         146.06          13.43           2.69          68.82           6.27
         146.19          13.43           2.69          68.82           6.27
         146.31          13.43           2.69          68.82           6.27
         146.44          13.43           2.69          68.82           6.27
         146.56          13.43           2.69          68.82           6.27
         146.69          13.43           2.69          68.82           6.27
         146.81          13.43           2.69          68.82           6.27
         146.94          13.43           2.69          68.82           6.27
         147.06          13.43           2.69          68.82           6.27
         147.19          13.43           2.69          68.82           6.27
         147.31          13.43           2.69          68.82           6.27
         147.44          13.43           2.69          68.82           6.27
         147.56          13.43           2.69          68.82           6.27
         147.69          13.43           2.69          68.82           6.27
         147.81          13.43           2.69          68.82           6.27
         147.93          13.43           2.69          68.82           6.27
         148.06          13.43           2.69          68.82           6.27
         148.18          13.43           2.69          68.82           6.27
         148.31          13.43           2.69          68.82           6.27
         148.43          13.43           2.69          68.82           6.27
         148.56          13.43           2.69          68.82           6.27
         148.68          13.43           2.69          68.82           6.27
         148.81          13.43           2.69          68.82           6.27
         148.95          13.43           2.69          68.82           6.27
         149.09          13.43           2.69          68.82           6.27
         149.21          13.43           2.69          68.82           6.27
         149.36          13.43           2.69          68.82           6.27
         149.48          13.43           2.69          68.82           6.27
         149.62          13.43           2.69          68.82           6.27
         149.76          13.43           2.69          68.82           6.27
         149.89          13.43           2.69          68.82           6.27
         150.03          13.43           2.69          68.82           6.27
         150.15          13.43           2.69          68.82           6.27
         150.29          13.43           2.69          68.82           6.27
         150.43          13.43           2.69          68.82           6.27
         150.57          13.43           2.69          68.82           6.27
         150.71          13.43           2.69          68.82           6.27
         150.84          13.43           2.69          68.82           6.27
         150.96          13.43           2.69          68.82           6.27
         151.09          13.43           2.69          68.82           6.27
         151.21          13.43           2.69          68.82           6.27
         151.34          13.43           2.69          68.82           6.27
         151.46          13.43           2.69          68.82           6.27
         151.59          13.43           2.69          68.82           6.27
         151.71          13.43           2.69          68.82           6.27
         151.84          13.43           2.69          68.82           6.27
         151.98          13.43           2.69          68.82           6.27
         152.12          13.43           2.69          68.82           6.27
         152.26          13.43           2.69          68.82           6.27
         152.40          13.43           2.69          68.82           6.27
         152.52          13.43           2.69          68.82           6.27
         152.64          13.43           2.69          68.82           6.27
         152.77          13.43           2.69          68.82           6.27
         152.89          13.53           2.71          67.65           5.88
         153.02          13.53           2.71          67.65           5.88
         153.14          13.43           2.69          68.82           6.27
         153.27          13.43           2.69          68.82           6.27
         153.39          13.53           2.71          67.65           5.88
         153.52          13.53           2.71          67.65           5.88
         153.64          13.53           2.71          67.65           5.88
         153.77          13.53           2.71          67.65           5.88
         153.89          13.43           2.69          68.82           6.27
         154.02          13.43           2.69          68.82           6.27
         154.14          13.53           2.71          67.65           5.88
         154.27          13.53           2.71          67.65           5.88
         154.39          13.53           2.71          67.65           5.88
         154.52          13.53           2.71          67.65           5.88
         154.64          13.53           2.71          67.65           5.88
         154.77          13.43           2.69          68.82           6.27
         154.91          13.43           2.69          68.82           6.27
         155.03          13.53           2.71          67.65           5.88
         155.18          13.53           2.71          67.65           5.88
         155.30          13.43           2.69          68.82           6.27
         155.42          13.53           2.71          67.65           5.88
         155.55          13.43           2.69          68.82           6.27
         155.69          13.53           2.71          67.65           5.88
         155.83          13.53           2.71          67.65           5.88
         155.95          13.53           2.71          67.65           5.88
         156.08          13.53           2.71          67.65           5.88
         156.20          13.53           2.71          67.65           5.88
         156.33          13.53           2.71          67.65           5.88
         156.47          13.53           2.71          67.65           5.88
         156.59          13.53           2.71          67.65           5.88
         156.72          13.53           2.71          67.65           5.88
         156.84          13.53           2.71          67.65           5.88
         156.97          13.43           2.69          68.82           6.27
         157.11          13.53           2.71          67.65           5.88
         157.25          13.53           2.71          67.65           5.88
         157.37          13.53           2.71          67.65           5.88
         157.50          13.53           2.71          67.65           5.88
         157.62          13.53           2.71          67.65           5.88
         157.75          13.53           2.71          67.65           5.88
         157.87          13.53           2.71          67.65           5.88
         158.00          13.53           2.71          67.65           5.88
         158.12          13.53           2.71          67.65           5.88
         158.25          13.53           2.71          67.65           5.88
         158.37          13.53           2.71          67.65           5.88
         158.50          13.53           2.71          67.65           5.88
         158.62          13.53           2.71          67.65           5.88
         158.75          13.53           2.71          67.65           5.88
         158.87          13.53           2.71          67.65           5.88
         159.00          13.53           2.71          67.65           5.88
         159.12          13.53           2.71          67.65           5.88
         159.25          13.53           2.71          67.65           5.88
         159.37          13.53           2.71          67.65           5.88
         159.50          13.53           2.71          67.65           5.88
         159.62          13.53           2.71          67.65           5.88
         159.74          13.53           2.71          67.65           5.88
         159.87          13.53           2.71          67.65           5.88
         159.99          13.53           2.71          67.65           5.88
         160.12          13.53           2.71          67.65           5.88
         160.24          13.53           2.71          67.65           5.88
         160.37          13.53           2.71          67.65           5.88
         160.49          13.53           2.71          67.65           5.88
         160.62          13.53           2.71          67.65           5.88
         160.74          13.53           2.71          67.65           5.88
         160.87          13.53           2.71          67.65           5.88
         160.99          13.53           2.71          67.65           5.88
         161.12          13.53           2.71          67.65           5.88
         161.24          13.53           2.71          67.65           5.88
         161.37          13.53           2.71          67.65           5.88
         161.49          13.53           2.71          67.65           5.88
         161.62          13.53           2.71          67.65           5.88
         161.74          13.53           2.71          67.65           5.88
         161.87          13.53           2.71          67.65           5.88
         161.99          13.53           2.71          67.65           5.88
         162.12          13.53           2.71          67.65           5.88
         162.24          13.53           2.71          67.65           5.88
         162.36          13.53           2.71          67.65           5.88
         162.49          13.53           2.71          67.65           5.88
         162.61          13.53           2.71          67.65           5.88
         162.74          13.53           2.71          67.65           5.88
         162.86          13.53           2.71          67.65           5.88
         162.99          13.53           2.71          67.65           5.88
         163.11          13.53           2.71          67.65           5.88
         163.24          13.53           2.71          67.65           5.88
         163.36          13.53           2.71          67.65           5.88
         163.49          13.53           2.71          67.65           5.88
         163.61          13.53           2.71          67.65           5.88
         163.74          13.53           2.71          67.65           5.88
         163.88          13.53           2.71          67.65           5.88
         164.00          13.53           2.71          67.65           5.88
         164.14          13.53           2.71          67.65           5.88
         164.29          13.53           2.71          67.65           5.88
         164.41          13.53           2.71          67.65           5.88
         164.54          13.53           2.71          67.65           5.88
         164.66          13.53           2.71          67.65           5.88
         164.78          13.53           2.71          67.65           5.88
         164.91          13.53           2.71          67.65           5.88
         165.03          13.53           2.71          67.65           5.88
         165.16          13.53           2.71          67.65           5.88
         165.28          13.53           2.71          67.65           5.88
         165.41          13.53           2.71          67.65           5.88
         165.53          13.53           2.71          67.65           5.88
         165.66          13.53           2.71          67.65           5.88
         165.78          13.53           2.71          67.65           5.88
         165.91          13.53           2.71          67.65           5.88
         166.03          13.53           2.71          67.65           5.88
         166.16          13.53           2.71          67.65           5.88
         166.28          13.53           2.71          67.65           5.88
         166.41          13.53           2.71          67.65           5.88
         166.53          13.53           2.71          67.65           5.88
         166.66          13.53           2.71          67.65           5.88
         166.78          13.53           2.71          67.65           5.88
         166.91          13.53           2.71          67.65           5.88
         167.03          13.53           2.71          67.65           5.88
         167.15          13.53           2.71          67.65           5.88
         167.28          13.53           2.71          67.65           5.88
         167.40          13.53           2.71          67.65           5.88
         167.53          13.53           2.71          67.65           5.88
         167.65          13.53           2.71          67.65           5.88
         167.78          13.53           2.71          67.65           5.88
         167.90          13.53           2.71          67.65           5.88
         168.03          13.53           2.71          67.65           5.88
         168.15          13.53           2.71          67.65           5.88
         168.28          13.53           2.71          67.65           5.88
         168.40          13.53           2.71          67.65           5.88
         168.53          13.53           2.71          67.65           5.88
         168.65          13.53           2.71          67.65           5.88
         168.78          13.53           2.71          67.65           5.88
         168.90          13.53           2.71          67.65           5.88
         169.03          13.53           2.71          67.65           5.88
         169.15          13.53           2.71          67.65           5.88
         169.28          13.53           2.71          67.65           5.88
         169.40          13.53           2.71          67.65           5.88
         169.53          13.53           2.71          67.65           5.88
         169.65          13.53           2.71          67.65           5.88
         169.77          13.53           2.71          67.65           5.88
         169.90          13.53           2.71          67.65           5.88
         170.02          13.53           2.71          67.65           5.88
         170.15          13.53           2.71          67.65           5.88
