      Date : 30.Aug.2019                                Time : 9:50:25 AM

                            Input Data : PV
                            Controller : P&D Control
                            Set Point  : 15.00
                                    kp : 03.00
                                    kd : 0.01

     TIME (Sec)        PV (CM)     PV (Volts)      CP (in %)     Error(in%)     
         110.70          12.55           2.51          79.12            9.8
         110.82          12.55           2.51          79.12            9.8
         110.95          12.55           2.51          79.12            9.8
         111.07          12.55           2.51          79.12            9.8
         111.20          12.55           2.51          79.12            9.8
         111.32          12.55           2.51          79.12            9.8
         111.45          12.55           2.51          79.12            9.8
         111.57          12.55           2.51          79.12            9.8
         111.70          12.55           2.51          79.12            9.8
         111.84          12.55           2.51          79.12            9.8
         111.98          12.55           2.51          79.12            9.8
         112.10          12.55           2.51          79.12            9.8
         112.24          12.55           2.51          79.12            9.8
         112.38          12.55           2.51          79.12            9.8
         112.51          12.55           2.51          79.12            9.8
         112.63          12.55           2.51          79.12            9.8
         112.75          12.55           2.51          79.12            9.8
         112.88          12.55           2.51          79.12            9.8
         113.00          12.55           2.51          79.12            9.8
         113.13          12.55           2.51          79.12            9.8
         113.25          12.55           2.51          79.12            9.8
         113.38          12.55           2.51          79.12            9.8
         113.50          12.55           2.51          79.12            9.8
         113.63          12.55           2.51          79.12            9.8
         113.75          12.55           2.51          79.12            9.8
         113.88          12.55           2.51          79.12            9.8
         114.00          12.55           2.51          79.12            9.8
         114.13          12.55           2.51          79.12            9.8
         114.25          12.55           2.51          79.12            9.8
         114.38          12.55           2.51          79.12            9.8
         114.50          12.55           2.51          79.12            9.8
         114.63          12.45           2.49          80.28           10.2
         114.75          12.55           2.51          79.12            9.8
         114.89          12.55           2.51          79.12            9.8
         115.02          12.45           2.49          80.28           10.2
         115.14          12.45           2.49          80.28           10.2
         115.27          12.45           2.49          80.28           10.2
         115.39          12.45           2.49          80.28           10.2
         115.52          12.45           2.49          80.28           10.2
         115.64          12.45           2.49          80.28           10.2
         115.77          12.45           2.49          80.28           10.2
         115.89          12.45           2.49          80.28           10.2
         116.02          12.45           2.49          80.28           10.2
         116.14          12.45           2.49          80.28           10.2
         116.27          12.45           2.49          80.28           10.2
         116.39          12.45           2.49          80.28           10.2
         116.52          12.45           2.49          80.28           10.2
         116.64          12.45           2.49          80.28           10.2
         116.77          12.45           2.49          80.28           10.2
         116.89          12.45           2.49          80.28           10.2
         117.02          12.45           2.49          80.28           10.2
         117.14          12.45           2.49          80.28           10.2
         117.27          12.45           2.49          80.28           10.2
         117.39          12.45           2.49          80.28           10.2
         117.51          12.45           2.49          80.28           10.2
         117.64          12.45           2.49          80.28           10.2
         117.76          12.45           2.49          80.28           10.2
         117.89          12.45           2.49          80.28           10.2
         118.01          12.45           2.49          80.28           10.2
         118.14          12.45           2.49          80.28           10.2
         118.26          12.45           2.49          80.28           10.2
         118.39          12.45           2.49          80.28           10.2
         118.51          12.45           2.49          80.28           10.2
         118.64          12.45           2.49          80.28           10.2
         118.76          12.45           2.49          80.28           10.2
         118.89          12.45           2.49          80.28           10.2
         119.01          12.45           2.49          80.28           10.2
         119.14          12.45           2.49          80.28           10.2
         119.26          12.45           2.49          80.28           10.2
         119.39          12.45           2.49          80.28           10.2
         119.51          12.45           2.49          80.28           10.2
         119.64          12.45           2.49          80.28           10.2
         119.76          12.45           2.49          80.28           10.2
         119.89          12.45           2.49          80.28           10.2
         120.01          12.45           2.49          80.28           10.2
         120.13          12.45           2.49          80.28           10.2
         120.28          12.45           2.49          80.28           10.2
         120.40          12.45           2.49          80.28           10.2
         120.52          12.45           2.49          80.28           10.2
         120.65          12.45           2.49          80.28           10.2
         120.77          12.45           2.49          80.28           10.2
         120.90          12.45           2.49          80.28           10.2
         121.02          12.45           2.49          80.28           10.2
         121.15          12.45           2.49          80.28           10.2
         121.27          12.45           2.49          80.28           10.2
         121.41          12.45           2.49          80.28           10.2
         121.54          12.45           2.49          80.28           10.2
         121.66          12.45           2.49          80.28           10.2
         121.79          12.45           2.49          80.28           10.2
         121.91          12.45           2.49          80.28           10.2
         122.04          12.45           2.49          80.28           10.2
         122.16          12.45           2.49          80.28           10.2
         122.29          12.45           2.49          80.28           10.2
         122.41          12.45           2.49          80.28           10.2
         122.54          12.45           2.49          80.28           10.2
         122.66          12.45           2.49          80.28           10.2
         122.79          12.45           2.49          80.28           10.2
         122.91          12.45           2.49          80.28           10.2
         123.04          12.45           2.49          80.28           10.2
         123.18          12.45           2.49          80.28           10.2
         123.30          12.45           2.49          80.28           10.2
         123.43          12.45           2.49          80.28           10.2
         123.55          12.45           2.49          80.28           10.2
         123.68          12.45           2.49          80.28           10.2
         123.80          12.45           2.49          80.28           10.2
         123.93          12.45           2.49          80.28           10.2
         124.05          12.45           2.49          80.28           10.2
         124.18          12.45           2.49          80.28           10.2
         124.32          12.45           2.49          80.28           10.2
         124.44          12.45           2.49          80.28           10.2
         124.58          12.45           2.49          80.28           10.2
         124.71          12.45           2.49          80.28           10.2
         124.83          12.45           2.49          80.28           10.2
         124.96          12.45           2.49          80.28           10.2
         125.09          12.45           2.49          80.28           10.2
         125.23          12.45           2.49          80.28           10.2
         125.38          12.45           2.49          80.28           10.2
         125.50          12.45           2.49          80.28           10.2
         125.64          12.45           2.49          80.28           10.2
         125.77          12.45           2.49          80.28           10.2
         125.89          12.45           2.49          80.28           10.2
         126.02          12.45           2.49          80.28           10.2
         126.14          12.45           2.49          80.28           10.2
         126.27          12.45           2.49          80.28           10.2
         126.39          12.45           2.49          80.28           10.2
         126.52          12.45           2.49          80.28           10.2
         126.64          12.45           2.49          80.28           10.2
         126.77          12.45           2.49          80.28           10.2
         126.89          12.45           2.49          80.28           10.2
         127.02          12.45           2.49          80.28           10.2
         127.14          12.45           2.49          80.28           10.2
         127.26          12.45           2.49          80.28           10.2
         127.39          12.45           2.49          80.28           10.2
         127.51          12.45           2.49          80.28           10.2
         127.64          12.45           2.49          80.28           10.2
         127.76          12.45           2.49          80.28           10.2
         127.89          12.45           2.49          80.28           10.2
         128.01          12.45           2.49          80.28           10.2
         128.14          12.45           2.49          80.28           10.2
         128.26          12.45           2.49          80.28           10.2
         128.39          12.45           2.49          80.28           10.2
         128.51          12.45           2.49          80.28           10.2
         128.64          12.45           2.49          80.28           10.2
         128.76          12.45           2.49          80.28           10.2
         128.89          12.45           2.49          80.28           10.2
         129.01          12.45           2.49          80.28           10.2
         129.14          12.45           2.49          80.28           10.2
         129.26          12.45           2.49          80.28           10.2
         129.39          12.45           2.49          80.28           10.2
         129.51          12.45           2.49          80.28           10.2
         129.64          12.45           2.49          80.28           10.2
         129.76          12.45           2.49          80.28           10.2
         129.88          12.45           2.49          80.28           10.2
         130.01          12.45           2.49          80.28           10.2
         130.13          12.45           2.49          80.28           10.2
         130.26          12.45           2.49          80.28           10.2
         130.38          12.45           2.49          80.28           10.2
         130.51          12.45           2.49          80.28           10.2
         130.63          12.45           2.49          80.28           10.2
         130.76          12.45           2.49          80.28           10.2
         130.88          12.45           2.49          80.28           10.2
         131.01          12.45           2.49          80.28           10.2
         131.13          12.45           2.49          80.28           10.2
         131.26          12.45           2.49          80.28           10.2
         131.38          12.45           2.49          80.28           10.2
         131.51          12.45           2.49          80.28           10.2
         131.63          12.35           2.47          81.45          10.59
         131.76          12.35           2.47          81.45          10.59
         131.88          12.35           2.47          81.45          10.59
         132.01          12.35           2.47          81.45          10.59
         132.13          12.35           2.47          81.45          10.59
         132.25          12.35           2.47          81.45          10.59
         132.38          12.35           2.47          81.45          10.59
         132.50          12.35           2.47          81.45          10.59
         132.63          12.35           2.47          81.45          10.59
         132.75          12.35           2.47          81.45          10.59
         132.88          12.35           2.47          81.45          10.59
         133.00          12.35           2.47          81.45          10.59
         133.13          12.35           2.47          81.45          10.59
         133.25          12.35           2.47          81.45          10.59
         133.38          12.35           2.47          81.45          10.59
         133.50          12.35           2.47          81.45          10.59
         133.63          12.35           2.47          81.45          10.59
         133.75          12.35           2.47          81.45          10.59
         133.88          12.35           2.47          81.45          10.59
         134.00          12.35           2.47          81.45          10.59
         134.13          12.35           2.47          81.45          10.59
         134.25          12.35           2.47          81.45          10.59
         134.38          12.35           2.47          81.45          10.59
         134.50          12.35           2.47          81.45          10.59
         134.63          12.35           2.47          81.45          10.59
         134.75          12.35           2.47          81.45          10.59
         134.88          12.35           2.47          81.45          10.59
         135.00          12.35           2.47          81.45          10.59
         135.13          12.35           2.47          81.45          10.59
         135.25          12.35           2.47          81.45          10.59
         135.39          12.35           2.47          81.45          10.59
         135.52          12.35           2.47          81.45          10.59
         135.64          12.35           2.47          81.45          10.59
         135.78          12.35           2.47          81.45          10.59
         135.92          12.35           2.47          81.45          10.59
         136.06          12.35           2.47          81.45          10.59
         136.19          12.35           2.47          81.45          10.59
         136.31          12.35           2.47          81.45          10.59
         136.44          12.35           2.47          81.45          10.59
         136.56          12.35           2.47          81.45          10.59
         136.69          12.35           2.47          81.45          10.59
         136.81          12.35           2.47          81.45          10.59
         136.93          12.35           2.47          81.45          10.59
         137.06          12.35           2.47          81.45          10.59
         137.18          12.35           2.47          81.45          10.59
         137.31          12.35           2.47          81.45          10.59
         137.43          12.35           2.47          81.45          10.59
         137.56          12.35           2.47          81.45          10.59
         137.68          12.35           2.47          81.45          10.59
         137.81          12.35           2.47          81.45          10.59
         137.93          12.35           2.47          81.45          10.59
         138.06          12.35           2.47          81.45          10.59
         138.18          12.35           2.47          81.45          10.59
         138.31          12.35           2.47          81.45          10.59
         138.43          12.35           2.47          81.45          10.59
         138.56          12.35           2.47          81.45          10.59
         138.68          12.35           2.47          81.45          10.59
         138.81          12.35           2.47          81.45          10.59
         138.93          12.35           2.47          81.45          10.59
         139.06          12.35           2.47          81.45          10.59
         139.18          12.35           2.47          81.45          10.59
         139.31          12.35           2.47          81.45          10.59
         139.43          12.35           2.47          81.45          10.59
         139.55          12.35           2.47          81.45          10.59
         139.68          12.35           2.47          81.45          10.59
         139.80          12.35           2.47          81.45          10.59
         139.93          12.35           2.47          81.45          10.59
         140.05          12.35           2.47          81.45          10.59
         140.18          12.35           2.47          81.45          10.59
         140.30          12.35           2.47          81.45          10.59
         140.43          12.35           2.47          81.45          10.59
         140.55          12.35           2.47          81.45          10.59
         140.68          12.35           2.47          81.45          10.59
         140.80          12.35           2.47          81.45          10.59
         140.93          12.35           2.47          81.45          10.59
         141.05          12.35           2.47          81.45          10.59
         141.18          12.35           2.47          81.45          10.59
         141.30          12.35           2.47          81.45          10.59
         141.43          12.35           2.47          81.45          10.59
         141.55          12.35           2.47          81.45          10.59
         141.68          12.35           2.47          81.45          10.59
         141.80          12.35           2.47          81.45          10.59
         141.93          12.35           2.47          81.45          10.59
         142.05          12.35           2.47          81.45          10.59
         142.18          12.35           2.47          81.45          10.59
         142.30          12.35           2.47          81.45          10.59
         142.43          12.35           2.47          81.45          10.59
         142.57          12.35           2.47          81.45          10.59
         142.71          12.35           2.47          81.45          10.59
         142.85          12.35           2.47          81.45          10.59
         142.99          12.35           2.47          81.45          10.59
         143.11          12.35           2.47          81.45          10.59
         143.25          12.35           2.47          81.45          10.59
         143.38          12.35           2.47          81.45          10.59
         143.52          12.35           2.47          81.45          10.59
         143.66          12.35           2.47          81.45          10.59
         143.79          12.35           2.47          81.45          10.59
         143.91          12.35           2.47          81.45          10.59
         144.04          12.35           2.47          81.45          10.59
         144.16          12.35           2.47          81.45          10.59
         144.29          12.35           2.47          81.45          10.59
         144.41          12.35           2.47          81.45          10.59
         144.54          12.35           2.47          81.45          10.59
         144.66          12.35           2.47          81.45          10.59
         144.78          12.35           2.47          81.45          10.59
         144.91          12.35           2.47          81.45          10.59
         145.03          12.35           2.47          81.45          10.59
         145.16          12.35           2.47          81.45          10.59
         145.28          12.35           2.47          81.45          10.59
         145.41          12.35           2.47          81.45          10.59
         145.53          12.35           2.47          81.45          10.59
         145.67          12.35           2.47          81.45          10.59
         145.81          12.35           2.47          81.45          10.59
         145.94          12.35           2.47          81.45          10.59
         146.08          12.35           2.47          81.45          10.59
         146.20          12.35           2.47          81.45          10.59
         146.34          12.35           2.47          81.45          10.59
         146.48          12.35           2.47          81.45          10.59
         146.63          12.35           2.47          81.45          10.59
         146.76          12.35           2.47          81.45          10.59
         146.91          12.35           2.47          81.45          10.59
         147.04          12.35           2.47          81.45          10.59
         147.17          12.35           2.47          81.45          10.59
         147.29          12.35           2.47          81.45          10.59
         147.42          12.35           2.47          81.45          10.59
         147.54          12.35           2.47          81.45          10.59
         147.67          12.35           2.47          81.45          10.59
         147.79          12.35           2.47          81.45          10.59
         147.92          12.35           2.47          81.45          10.59
         148.04          12.35           2.47          81.45          10.59
         148.17          12.35           2.47          81.45          10.59
         148.29          12.35           2.47          81.45          10.59
         148.42          12.35           2.47          81.45          10.59
         148.54          12.35           2.47          81.45          10.59
         148.67          12.35           2.47          81.45          10.59
         148.79          12.35           2.47          81.45          10.59
         148.92          12.35           2.47          81.45          10.59
         149.04          12.35           2.47          81.45          10.59
         149.17          12.35           2.47          81.45          10.59
         149.29          12.35           2.47          81.45          10.59
         149.45          12.35           2.47          81.45          10.59
         149.57          12.35           2.47          81.45          10.59
         149.70          12.35           2.47          81.45          10.59
         149.82          12.35           2.47          81.45          10.59
         149.95          12.35           2.47          81.45          10.59
         150.07          12.35           2.47          81.45          10.59
         150.20          12.35           2.47          81.45          10.59
         150.32          12.35           2.47          81.45          10.59
         150.45          12.35           2.47          81.45          10.59
         150.57          12.35           2.47          81.45          10.59
         150.70          12.35           2.47          81.45          10.59
         150.82          12.35           2.47          81.45          10.59
         150.95          12.35           2.47          81.45          10.59
         151.07          12.35           2.47          81.45          10.59
         151.20          12.35           2.47          81.45          10.59
         151.32          12.35           2.47          81.45          10.59
         151.45          12.35           2.47          81.45          10.59
         151.57          12.35           2.47          81.45          10.59
         151.70          12.35           2.47          81.45          10.59
         151.82          12.35           2.47          81.45          10.59
         151.95          12.35           2.47          81.45          10.59
         152.07          12.35           2.47          81.45          10.59
         152.19          12.35           2.47          81.45          10.59
         152.32          12.35           2.47          81.45          10.59
         152.44          12.35           2.47          81.45          10.59
         152.57          12.35           2.47          81.45          10.59
         152.69          12.35           2.47          81.45          10.59
         152.82          12.35           2.47          81.45          10.59
         152.94          12.35           2.47          81.45          10.59
         153.07          12.35           2.47          81.45          10.59
         153.19          12.35           2.47          81.45          10.59
         153.32          12.35           2.47          81.45          10.59
         153.44          12.35           2.47          81.45          10.59
         153.57          12.35           2.47          81.45          10.59
         153.69          12.35           2.47          81.45          10.59
         153.82          12.35           2.47          81.45          10.59
         153.94          12.35           2.47          81.45          10.59
         154.06          12.35           2.47          81.45          10.59
         154.19          12.35           2.47          81.45          10.59
         154.31          12.35           2.47          81.45          10.59
         154.44          12.35           2.47          81.45          10.59
         154.58          12.35           2.47          81.45          10.59
         154.70          12.35           2.47          81.45          10.59
         154.83          12.35           2.47          81.45          10.59
         154.95          12.35           2.47          81.45          10.59
         155.08          12.35           2.47          81.45          10.59
         155.20          12.35           2.47          81.45          10.59
         155.33          12.35           2.47          81.45          10.59
         155.45          12.35           2.47          81.45          10.59
         155.58          12.35           2.47          81.45          10.59
         155.70          12.35           2.47          81.45          10.59
         155.83          12.35           2.47          81.45          10.59
         155.95          12.35           2.47          81.45          10.59
         156.09          12.35           2.47          81.45          10.59
         156.22          12.35           2.47          81.45          10.59
         156.34          12.35           2.47          81.45          10.59
         156.47          12.35           2.47          81.45          10.59
         156.59          12.35           2.47          81.45          10.59
         156.71          12.35           2.47          81.45          10.59
         156.84          12.35           2.47          81.45          10.59
         156.96          12.25           2.45          82.61          10.98
         157.09          12.35           2.47          81.45          10.59
         157.21          12.35           2.47          81.45          10.59
         157.34          12.35           2.47          81.45          10.59
         157.46          12.35           2.47          81.45          10.59
         157.59          12.25           2.45          82.61          10.98
         157.71          12.35           2.47          81.45          10.59
         157.84          12.35           2.47          81.45          10.59
         157.96          12.35           2.47          81.45          10.59
         158.09          12.35           2.47          81.45          10.59
         158.21          12.35           2.47          81.45          10.59
         158.34          12.25           2.45          82.61          10.98
         158.46          12.25           2.45          82.61          10.98
         158.59          12.25           2.45          82.61          10.98
         158.71          12.25           2.45          82.61          10.98
         158.84          12.25           2.45          82.61          10.98
         158.96          12.25           2.45          82.61          10.98
         159.09          12.25           2.45          82.61          10.98
         159.21          12.25           2.45          82.61          10.98
         159.34          12.25           2.45          82.61          10.98
         159.46          12.25           2.45          82.61          10.98
         159.59          12.25           2.45          82.61          10.98
         159.71          12.25           2.45          82.61          10.98
         159.84          12.25           2.45          82.61          10.98
         159.96          12.25           2.45          82.61          10.98
         160.09          12.25           2.45          82.61          10.98
         160.21          12.25           2.45          82.61          10.98
         160.34          12.25           2.45          82.61          10.98
         160.46          12.25           2.45          82.61          10.98
         160.59          12.25           2.45          82.61          10.98
         160.71          12.25           2.45          82.61          10.98
         160.84          12.25           2.45          82.61          10.98
         160.96          12.25           2.45          82.61          10.98
         161.09          12.25           2.45          82.61          10.98
         161.21          12.25           2.45          82.61          10.98
         161.34          12.25           2.45          82.61          10.98
         161.46          12.25           2.45          82.61          10.98
         161.58          12.25           2.45          82.61          10.98
         161.71          12.25           2.45          82.61          10.98
         161.83          12.25           2.45          82.61          10.98
         161.96          12.25           2.45          82.61          10.98
         162.08          12.25           2.45          82.61          10.98
         162.21          12.25           2.45          82.61          10.98
         162.33          12.25           2.45          82.61          10.98
         162.46          12.25           2.45          82.61          10.98
         162.58          12.25           2.45          82.61          10.98
         162.71          12.25           2.45          82.61          10.98
         162.83          12.25           2.45          82.61          10.98
         162.96          12.25           2.45          82.61          10.98
         163.08          12.25           2.45          82.61          10.98
         163.21          12.25           2.45          82.61          10.98
         163.33          12.25           2.45          82.61          10.98
         163.46          12.25           2.45          82.61          10.98
         163.58          12.25           2.45          82.61          10.98
         163.71          12.25           2.45          82.61          10.98
         163.83          12.25           2.45          82.61          10.98
         163.96          12.25           2.45          82.61          10.98
         164.08          12.25           2.45          82.61          10.98
         164.20          12.35           2.47          81.45          10.59
         164.33          12.25           2.45          82.61          10.98
         164.45          12.25           2.45          82.61          10.98
         164.58          12.25           2.45          82.61          10.98
         164.70          12.25           2.45          82.61          10.98
         164.83          12.25           2.45          82.61          10.98
         164.95          12.25           2.45          82.61          10.98
         165.08          12.25           2.45          82.61          10.98
         165.20          12.35           2.47          81.45          10.59
         165.33          12.25           2.45          82.61          10.98
         165.45          12.25           2.45          82.61          10.98
         165.58          12.25           2.45          82.61          10.98
         165.70          12.35           2.47          81.45          10.59
         165.83          12.25           2.45          82.61          10.98
         165.95          12.25           2.45          82.61          10.98
         166.09          12.25           2.45          82.61          10.98
         166.23          12.35           2.47          81.45          10.59
         166.38          12.25           2.45          82.61          10.98
         166.51          12.35           2.47          81.45          10.59
         166.65          12.35           2.47          81.45          10.59
         166.79          12.35           2.47          81.45          10.59
         166.92          12.35           2.47          81.45          10.59
         167.06          12.35           2.47          81.45          10.59
         167.18          12.35           2.47          81.45          10.59
         167.31          12.35           2.47          81.45          10.59
         167.43          12.35           2.47          81.45          10.59
         167.56          12.35           2.47          81.45          10.59
         167.68          12.35           2.47          81.45          10.59
         167.81          12.35           2.47          81.45          10.59
         167.93          12.25           2.45          82.61          10.98
         168.06          12.35           2.47          81.45          10.59
         168.18          12.35           2.47          81.45          10.59
         168.31          12.35           2.47          81.45          10.59
         168.43          12.35           2.47          81.45          10.59
         168.56          12.35           2.47          81.45          10.59
         168.68          12.35           2.47          81.45          10.59
         168.80          12.35           2.47          81.45          10.59
         168.93          12.35           2.47          81.45          10.59
         169.05          12.35           2.47          81.45          10.59
         169.18          12.35           2.47          81.45          10.59
         169.30          12.35           2.47          81.45          10.59
         169.43          12.35           2.47          81.45          10.59
         169.55          12.35           2.47          81.45          10.59
         169.68          12.35           2.47          81.45          10.59
         169.80          12.35           2.47          81.45          10.59
         169.93          12.35           2.47          81.45          10.59
         170.05          12.35           2.47          81.45          10.59
         170.18          12.35           2.47          81.45          10.59
         170.30          12.35           2.47          81.45          10.59
         170.43          12.35           2.47          81.45          10.59
         170.55          12.35           2.47          81.45          10.59
         170.68          12.35           2.47          81.45          10.59
         170.80          12.35           2.47          81.45          10.59
         170.93          12.35           2.47          81.45          10.59
         171.05          12.35           2.47          81.45          10.59
         171.18          12.35           2.47          81.45          10.59
         171.30          12.35           2.47          81.45          10.59
         171.43          12.35           2.47          81.45          10.59
         171.55          12.35           2.47          81.45          10.59
         171.68          12.35           2.47          81.45          10.59
         171.80          12.35           2.47          81.45          10.59
         171.93          12.35           2.47          81.45          10.59
         172.05          12.35           2.47          81.45          10.59
         172.18          12.35           2.47          81.45          10.59
         172.30          12.35           2.47          81.45          10.59
         172.43          12.35           2.47          81.45          10.59
         172.55          12.35           2.47          81.45          10.59
         172.68          12.35           2.47          81.45          10.59
         172.80          12.35           2.47          81.45          10.59
         172.93          12.35           2.47          81.45          10.59
         173.05          12.35           2.47          81.45          10.59
         173.18          12.35           2.47          81.45          10.59
         173.30          12.35           2.47          81.45          10.59
         173.43          12.35           2.47          81.45          10.59
         173.55          12.35           2.47          81.45          10.59
         173.67          12.35           2.47          81.45          10.59
         173.80          12.35           2.47          81.45          10.59
         173.92          12.35           2.47          81.45          10.59
         174.05          12.35           2.47          81.45          10.59
         174.19          12.35           2.47          81.45          10.59
         174.33          12.35           2.47          81.45          10.59
         174.47          12.35           2.47          81.45          10.59
         174.59          12.35           2.47          81.45          10.59
         174.73          12.35           2.47          81.45          10.59
         174.88          12.35           2.47          81.45          10.59
         175.02          12.35           2.47          81.45          10.59
         175.14          12.35           2.47          81.45          10.59
         175.28          12.35           2.47          81.45          10.59
         175.41          12.35           2.47          81.45          10.59
         175.53          12.35           2.47          81.45          10.59
         175.67          12.35           2.47          81.45          10.59
         175.80          12.35           2.47          81.45          10.59
         175.92          12.35           2.47          81.45          10.59
         176.05          12.35           2.47          81.45          10.59
         176.17          12.35           2.47          81.45          10.59
         176.29          12.35           2.47          81.45          10.59
         176.42          12.35           2.47          81.45          10.59
         176.54          12.35           2.47          81.45          10.59
         176.67          12.35           2.47          81.45          10.59
         176.79          12.35           2.47          81.45          10.59
         176.92          12.35           2.47          81.45          10.59
         177.04          12.35           2.47          81.45          10.59
         177.17          12.35           2.47          81.45          10.59
         177.29          12.35           2.47          81.45          10.59
         177.42          12.35           2.47          81.45          10.59
         177.54          12.35           2.47          81.45          10.59
         177.67          12.35           2.47          81.45          10.59
         177.79          12.35           2.47          81.45          10.59
         177.92          12.35           2.47          81.45          10.59
         178.04          12.35           2.47          81.45          10.59
         178.17          12.35           2.47          81.45          10.59
         178.29          12.35           2.47          81.45          10.59
         178.42          12.35           2.47          81.45          10.59
         178.54          12.35           2.47          81.45          10.59
         178.66          12.35           2.47          81.45          10.59
         178.79          12.35           2.47          81.45          10.59
         178.91          12.35           2.47          81.45          10.59
         179.04          12.35           2.47          81.45          10.59
         179.16          12.35           2.47          81.45          10.59
         179.29          12.35           2.47          81.45          10.59
         179.41          12.35           2.47          81.45          10.59
         179.54          12.35           2.47          81.45          10.59
         179.66          12.35           2.47          81.45          10.59
         179.79          12.35           2.47          81.45          10.59
         179.91          12.35           2.47          81.45          10.59
         180.04          12.35           2.47          81.45          10.59
         180.16          12.35           2.47          81.45          10.59
         180.29          12.35           2.47          81.45          10.59
         180.41          12.35           2.47          81.45          10.59
         180.54          12.35           2.47          81.45          10.59
         180.66          12.35           2.47          81.45          10.59
         180.79          12.35           2.47          81.45          10.59
         180.91          12.35           2.47          81.45          10.59
         181.04          12.35           2.47          81.45          10.59
         181.16          12.35           2.47          81.45          10.59
         181.29          12.35           2.47          81.45          10.59
         181.41          12.35           2.47          81.45          10.59
         181.54          12.35           2.47          81.45          10.59
         181.66          12.35           2.47          81.45          10.59
         181.79          12.35           2.47          81.45          10.59
         181.91          12.35           2.47          81.45          10.59
         182.04          12.35           2.47          81.45          10.59
         182.16          12.35           2.47          81.45          10.59
         182.29          12.35           2.47          81.45          10.59
         182.41          12.35           2.47          81.45          10.59
         182.54          12.35           2.47          81.45          10.59
         182.66          12.35           2.47          81.45          10.59
         182.79          12.35           2.47          81.45          10.59
         182.91          12.35           2.47          81.45          10.59
         183.04          12.35           2.47          81.45          10.59
         183.18          12.35           2.47          81.45          10.59
         183.30          12.35           2.47          81.45          10.59
         183.43          12.35           2.47          81.45          10.59
         183.55          12.35           2.47          81.45          10.59
         183.67          12.35           2.47          81.45          10.59
         183.80          12.35           2.47          81.45          10.59
         183.92          12.35           2.47          81.45          10.59
         184.05          12.35           2.47          81.45          10.59
         184.17          12.35           2.47          81.45          10.59
         184.30          12.35           2.47          81.45          10.59
         184.42          12.35           2.47          81.45          10.59
         184.55          12.35           2.47          81.45          10.59
         184.67          12.35           2.47          81.45          10.59
         184.80          12.35           2.47          81.45          10.59
         184.92          12.35           2.47          81.45          10.59
         185.05          12.35           2.47          81.45          10.59
         185.19          12.35           2.47          81.45          10.59
         185.33          12.35           2.47          81.45          10.59
         185.47          12.35           2.47          81.45          10.59
